living place,home idenitfier,geographic area,geographic region,correlative,self represented municipalities,strata,municipality idenitfier,self-reporesented municipality,northzone,department code,municipality code,canton code,monthly per capita
Vivienda en muestra,270266.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,101.04
Vivienda en muestra,269472.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,120.56
Vivienda en muestra,268922.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,0.0
Vivienda en muestra,269778.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,67.43
Vivienda en muestra,268717.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,85.67
Vivienda en muestra,270136.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,179.53
Vivienda en muestra,270083.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,167.56
Vivienda en muestra,269952.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,218.61
Vivienda en muestra,270481.0,Rural,5.0,7340.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,294.0
Vivienda en muestra,274294.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,94.39
Vivienda en muestra,272741.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,81.67
Vivienda en muestra,273750.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,139.17
Vivienda en muestra,272682.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,207.63
Vivienda en muestra,274361.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,202.25
Vivienda en muestra,273058.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,141.25
Vivienda en muestra,273136.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,290.88
Vivienda en muestra,274010.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,138.89
Vivienda en muestra,273826.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,370.84
Vivienda en muestra,272721.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,56.5
Vivienda en muestra,273497.0,Rural,5.0,7342.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,3.0,238.88
Vivienda en muestra,255946.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,164.73
Vivienda en muestra,256380.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,26.25
Vivienda en muestra,255596.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,70.75
Vivienda en muestra,256986.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,196.89
Vivienda en muestra,255433.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,266.67
Vivienda en muestra,255492.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,13.33
Vivienda en muestra,255892.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,131.53
Vivienda extra,266455.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,52.5
Vivienda en muestra,256327.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,116.11
Vivienda en muestra,256206.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,50.0
Vivienda en muestra,256093.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,141.67
Vivienda en muestra,256347.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,45.25
Vivienda en muestra,256760.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,125.53
Vivienda en muestra,255734.0,Rural,5.0,7346.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,4.0,31.46
Vivienda en muestra,254933.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,152.5
Vivienda en muestra,254026.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,326.67
Vivienda en muestra,254653.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,222.33
Vivienda en muestra,254579.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,73.61
Vivienda en muestra,254644.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,222.5
Vivienda en muestra,254331.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,94.26
Vivienda en muestra,255310.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,188.75
Vivienda en muestra,253546.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,88.33
Vivienda en muestra,254009.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,225.0
Vivienda en muestra,254074.0,Urbano,5.0,7356.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,206.67
Vivienda en muestra,255995.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,62.5
Vivienda en muestra,256979.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,287.5
Vivienda en muestra,255423.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,130.0
Vivienda en muestra,256708.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,100.0
Vivienda en muestra,256251.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,141.67
Vivienda en muestra,256175.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,225.0
Vivienda en muestra,256991.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,66.67
Vivienda en muestra,256921.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,150.0
Vivienda en muestra,255609.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,65.0
Vivienda en muestra,256529.0,Urbano,5.0,7366.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,47.63
Vivienda en muestra,258415.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,167.39
Vivienda en muestra,258661.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,83.33
Vivienda extra,259120.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,150.0
Vivienda en muestra,258881.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,78.75
Vivienda en muestra,258188.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,85.0
Vivienda en muestra,258620.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,85.0
Vivienda en muestra,257764.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,175.0
Vivienda en muestra,258728.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,60.33
Vivienda en muestra,258615.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,75.0
Vivienda en muestra,258856.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,65.0
Vivienda en muestra,258204.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,143.13
Vivienda en muestra,258800.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,108.33
Vivienda en muestra,257240.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,197.99
Vivienda en muestra,259121.0,Urbano,5.0,7369.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,238.13
Vivienda en muestra,267641.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,50.0
Vivienda en muestra,266814.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,216.67
Vivienda en muestra,268074.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,275.0
Vivienda en muestra,266620.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,180.0
Vivienda en muestra,266906.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,343.22
Vivienda en muestra,267051.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,250.42
Vivienda en muestra,267353.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,541.59
Vivienda en muestra,267211.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,182.29
Vivienda en muestra,267948.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,312.8
Vivienda en muestra,266691.0,Urbano,5.0,7388.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,162.5
Vivienda en muestra,260280.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,267.29
Vivienda en muestra,260778.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,94.79
Vivienda en muestra,260840.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,120.0
Vivienda en muestra,260263.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,133.33
Vivienda en muestra,260591.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,22.91
Vivienda en muestra,259553.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,144.44
Vivienda en muestra,260534.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,297.71
Vivienda en muestra,259686.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,354.47
Vivienda en muestra,260664.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,123.33
Vivienda en muestra,259210.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,666.67
Vivienda en muestra,260165.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,204.88
Vivienda en muestra,259356.0,Urbano,5.0,7401.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,503.08
Vivienda en muestra,272859.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,200.0
Vivienda en muestra,273631.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,501.25
Vivienda en muestra,272801.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,152.5
Vivienda en muestra,273349.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,165.0
Vivienda en muestra,274141.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,92.5
Vivienda en muestra,273188.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,133.33
Vivienda en muestra,274218.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,85.03
Vivienda en muestra,273326.0,Urbano,5.0,7405.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,135.0
Vivienda en muestra,261556.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,320.83
Vivienda extra,268401.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,194.58
Vivienda en muestra,262130.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,7.5
Vivienda en muestra,261625.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,258.34
Vivienda en muestra,262142.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,682.33
Vivienda en muestra,260953.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,244.44
Vivienda en muestra,262610.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,833.33
Vivienda extra,268400.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,195.89
Vivienda en muestra,261528.0,Urbano,5.0,7409.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,300.0
Vivienda en muestra,263279.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,62.5
Vivienda en muestra,263339.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,150.0
Vivienda en muestra,264287.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,140.0
Vivienda en muestra,263475.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,90.0
Vivienda en muestra,264208.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,113.88
Vivienda en muestra,264095.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,106.25
Vivienda en muestra,263651.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,215.42
Vivienda en muestra,263955.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,196.61
Vivienda en muestra,263021.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,398.89
Vivienda en muestra,262981.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,43.33
Vivienda en muestra,264081.0,Rural,5.0,7418.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,120.0
Vivienda en muestra,262424.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,103.5
Vivienda en muestra,261359.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,18.58
Vivienda en muestra,262362.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,223.44
Vivienda en muestra,261273.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,126.33
Vivienda en muestra,261734.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,268.84
Vivienda en muestra,261816.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,572.0
Vivienda extra,268402.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,260.0
Vivienda en muestra,261765.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,374.56
Vivienda en muestra,262528.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,198.75
Vivienda en muestra,262247.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,251.84
Vivienda en muestra,262495.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,196.75
Vivienda en muestra,261467.0,Rural,5.0,7419.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,789.17
Vivienda en muestra,267827.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,700.0
Vivienda en muestra,267479.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,101.11
Vivienda en muestra,267748.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,33.04
Vivienda en muestra,268105.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,37.5
Vivienda en muestra,266878.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,45.0
Vivienda en muestra,267916.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,108.17
Vivienda en muestra,267067.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,108.33
Vivienda en muestra,268153.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,8.34
Vivienda extra,268565.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,67.25
Vivienda en muestra,268092.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,65.0
Vivienda en muestra,266831.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,268.33
Vivienda en muestra,267793.0,Rural,5.0,7420.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,6.0,102.0
Vivienda en muestra,258292.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,199.93
Vivienda en muestra,258002.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,282.42
Vivienda en muestra,257556.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,122.5
Vivienda en muestra,258534.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,49.69
Vivienda en muestra,257307.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,136.5
Vivienda en muestra,257384.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,130.0
Vivienda en muestra,258163.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,13.57
Vivienda en muestra,257677.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,194.01
Vivienda en muestra,258009.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,172.75
Vivienda en muestra,258770.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,193.83
Vivienda en muestra,257377.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,204.72
Vivienda en muestra,258897.0,Rural,5.0,7421.0,18.0,6180.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,7.0,383.75
Vivienda en muestra,270909.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,238.33
Vivienda en muestra,271650.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,75.0
Vivienda en muestra,271948.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,194.52
Vivienda en muestra,271149.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,231.5
Vivienda en muestra,271887.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,2.5
Vivienda en muestra,271248.0,Urbano,5.0,7433.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,108.33
Vivienda en muestra,264324.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,140.11
Vivienda en muestra,263172.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,143.97
Vivienda en muestra,264430.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,157.5
Vivienda en muestra,263099.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,83.33
Vivienda en muestra,263860.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,145.84
Vivienda en muestra,263040.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,230.28
Vivienda en muestra,262930.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,163.33
Vivienda en muestra,263582.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,196.0
Vivienda en muestra,264358.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,163.33
Vivienda en muestra,263873.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,100.0
Vivienda en muestra,263425.0,Urbano,5.0,7472.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,215.63
Vivienda en muestra,269352.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,220.14
Vivienda en muestra,269440.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,301.43
Vivienda en muestra,269025.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,67.15
Vivienda en muestra,268978.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,276.67
Vivienda en muestra,269524.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,145.62
Vivienda en muestra,268925.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,146.33
Vivienda en muestra,268747.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,279.67
Vivienda en muestra,269754.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,91.0
Vivienda en muestra,269845.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,169.17
Vivienda en muestra,269927.0,Urbano,5.0,7496.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,427.0
Vivienda en muestra,252698.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,573.89
Vivienda en muestra,252385.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,346.95
Vivienda en muestra,252343.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,218.75
Vivienda en muestra,252702.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,183.83
Vivienda en muestra,252152.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,31.0
Vivienda en muestra,252732.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,88.65
Vivienda en muestra,253322.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,207.25
Vivienda en muestra,252560.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,74.0
Vivienda en muestra,252281.0,Urbano,5.0,7517.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,147.08
Vivienda en muestra,265477.0,Urbano,5.0,7533.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,80.07
Vivienda en muestra,266228.0,Urbano,5.0,7533.0,18.0,6181.0,Tonacatepeque,1.0,0.0,San Salvador,18.0,8.0,135.0
